DATE,us_cn_exchange,us_cn_exchange_Ret
2012-04-20,6.308,0.08
2012-04-23,6.3084,0.01
2012-04-24,6.3073,-0.02
2012-04-25,6.3039,-0.05
2012-04-26,6.3054,0.02
2012-04-27,6.3093,0.06
2012-04-30,6.279,-0.48
2012-05-01,6.3089,0.48
2012-05-02,6.307,-0.03
2012-05-03,6.3052,-0.03
2012-05-04,6.3059,0.01
2012-05-07,6.3074,0.02
2012-05-08,6.3076,0.0
2012-05-09,6.3096,0.03
2012-05-10,6.314,0.07
2012-05-11,6.3097,-0.07
2012-05-14,6.321,0.18
2012-05-15,6.3176,-0.05
2012-05-16,6.3227,0.08
2012-05-17,6.3247,0.03
2012-05-18,6.3245,-0.0
2012-05-21,6.3277,0.05
2012-05-22,6.3223,-0.09
2012-05-23,6.3343,0.19
2012-05-24,6.3449,0.17
2012-05-25,6.3439,-0.02
2012-05-28,,0.0
2012-05-29,6.3478,0.06
2012-05-30,6.3574,0.15
2012-05-31,6.3684,0.17
2012-06-01,6.3692,0.01
2012-06-04,6.3641,-0.08
2012-06-05,6.367,0.05
2012-06-06,6.3634,-0.06
2012-06-07,6.3634,0.0
2012-06-08,6.37,0.1
2012-06-11,6.369,-0.02
2012-06-12,6.3703,0.02
2012-06-13,6.3685,-0.03
2012-06-14,6.3702,0.03
2012-06-15,6.3649,-0.08
2012-06-18,6.3539,-0.17
2012-06-19,6.3542,0.0
2012-06-20,6.3597,0.09
2012-06-21,6.3644,0.07
2012-06-22,6.3644,0.0
2012-06-25,6.3631,-0.02
2012-06-26,6.3626,-0.01
2012-06-27,6.3561,-0.1
2012-06-28,6.357,0.01
2012-06-29,6.353,-0.06
2012-07-02,6.3487,-0.07
2012-07-03,6.3519,0.05
2012-07-04,,0.0
2012-07-05,6.3557,0.06
2012-07-06,6.364,0.13
2012-07-09,6.3709,0.11
2012-07-10,6.3654,-0.09
2012-07-11,6.3682,0.04
2012-07-12,6.3732,0.08
2012-07-13,6.3789,0.09
2012-07-16,6.3784,-0.01
2012-07-17,6.3725,-0.09
2012-07-18,6.369,-0.05
2012-07-19,6.3724,0.05
2012-07-20,6.3734,0.02
2012-07-23,6.3856,0.19
2012-07-24,6.3857,0.0
2012-07-25,6.3879,0.03
2012-07-26,6.3839,-0.06
2012-07-27,6.3807,-0.05
2012-07-30,6.3792,-0.02
2012-07-31,6.361,-0.29
2012-08-01,6.368,0.11
2012-08-02,6.3671,-0.01
2012-08-03,6.3721,0.08
2012-08-06,6.3738,0.03
2012-08-07,6.3664,-0.12
2012-08-08,6.361,-0.08
2012-08-09,6.3579,-0.05
2012-08-10,6.3599,0.03
2012-08-13,6.3611,0.02
2012-08-14,6.3586,-0.04
2012-08-15,6.3619,0.05
2012-08-16,6.3659,0.06
2012-08-17,6.358,-0.12
2012-08-20,6.3592,0.02
2012-08-21,6.3559,-0.05
2012-08-22,6.3515,-0.07
2012-08-23,6.3535,0.03
2012-08-24,6.3542,0.01
2012-08-27,6.3558,0.03
2012-08-28,6.3525,-0.05
2012-08-29,6.3513,-0.02
2012-08-30,6.3494,-0.03
2012-08-31,6.3484,-0.02
2012-09-03,,0.0
2012-09-04,6.3465,-0.03
2012-09-05,6.3489,0.04
2012-09-06,6.3428,-0.1
2012-09-07,6.3428,0.0
2012-09-10,6.3375,-0.08
2012-09-11,6.3349,-0.04
2012-09-12,6.3261,-0.14
2012-09-13,6.3294,0.05
2012-09-14,6.3145,-0.24
2012-09-17,6.317,0.04
2012-09-18,6.3187,0.03
2012-09-19,6.3091,-0.15
2012-09-20,6.3036,-0.09
2012-09-21,6.3051,0.02
2012-09-24,6.309,0.06
2012-09-25,6.3057,-0.05
2012-09-26,6.3015,-0.07
2012-09-27,6.3021,0.01
2012-09-28,6.2848,-0.27
2012-10-01,6.284,-0.01
2012-10-02,6.284,0.0
2012-10-03,6.284,0.0
2012-10-04,6.284,0.0
2012-10-05,6.284,0.0
2012-10-08,,0.0
2012-10-09,6.2877,0.06
2012-10-10,6.2831,-0.07
2012-10-11,6.2765,-0.11
2012-10-12,6.267,-0.15
2012-10-15,6.27,0.05
2012-10-16,6.2637,-0.1
2012-10-17,6.254,-0.15
2012-10-18,6.2501,-0.06
2012-10-19,6.2533,0.05
2012-10-22,6.2543,0.02
2012-10-23,6.2478,-0.1
2012-10-24,6.2478,0.0
2012-10-25,6.2416,-0.1
2012-10-26,6.248,0.1
2012-10-29,6.2384,-0.15
2012-10-30,6.2396,0.02
2012-10-31,6.2372,-0.04
2012-11-01,6.2393,0.03
2012-11-02,6.2411,0.03
2012-11-05,6.2452,0.07
2012-11-06,6.2454,0.0
2012-11-07,6.2435,-0.03
2012-11-08,6.2427,-0.01
2012-11-09,6.245,0.04
2012-11-12,,0.0
2012-11-13,6.226,-0.3
2012-11-14,6.225,-0.02
2012-11-15,6.2329,0.13
2012-11-16,6.2354,0.04
2012-11-19,6.2343,-0.02
2012-11-20,6.2324,-0.03
2012-11-21,6.23,-0.04
2012-11-22,,0.0
2012-11-23,6.2275,-0.04
2012-11-26,6.2253,-0.04
2012-11-27,6.2221,-0.05
2012-11-28,6.2273,0.08
2012-11-29,6.2281,0.01
2012-11-30,6.2265,-0.03
2012-12-03,6.2277,0.02
2012-12-04,6.2254,-0.04
2012-12-05,6.2251,-0.0
2012-12-06,6.2282,0.05
2012-12-07,6.2299,0.03
2012-12-10,6.2296,-0.0
2012-12-11,6.246,0.26
2012-12-12,6.2502,0.07
2012-12-13,6.2316,-0.3
2012-12-14,6.241,0.15
2012-12-17,6.236,-0.08
2012-12-18,6.2322,-0.06
2012-12-19,6.2293,-0.05
2012-12-20,6.2297,0.01
2012-12-21,6.2284,-0.02
2012-12-24,6.2335,0.08
2012-12-25,,0.0
2012-12-26,6.2351,0.03
2012-12-27,6.2358,0.01
2012-12-28,6.2315,-0.07
2012-12-31,6.2301,-0.02
2013-01-01,,0.0
2013-01-02,6.2301,0.0
2013-01-03,6.2301,0.0
2013-01-04,6.2303,0.0
2013-01-07,6.2294,-0.01
2013-01-08,6.2235,-0.09
2013-01-09,6.226,0.04
2013-01-10,6.223,-0.05
2013-01-11,6.2156,-0.12
2013-01-14,6.219,0.05
2013-01-15,6.2134,-0.09
2013-01-16,6.216,0.04
2013-01-17,6.2158,-0.0
2013-01-18,6.2152,-0.01
2013-01-21,,0.0
2013-01-22,6.2196,0.07
2013-01-23,6.2178,-0.03
2013-01-24,6.2179,0.0
2013-01-25,6.2203,0.04
2013-01-28,6.224,0.06
2013-01-29,6.2259,0.03
2013-01-30,6.2204,-0.09
2013-01-31,6.2186,-0.03
2013-02-01,6.2265,0.13
2013-02-04,6.2326,0.1
2013-02-05,6.2292,-0.05
2013-02-06,6.2315,0.04
2013-02-07,6.2323,0.01
2013-02-08,6.2323,0.0
2013-02-11,6.2323,0.0
2013-02-12,6.2323,0.0
2013-02-13,6.2323,0.0
2013-02-14,6.2323,0.0
2013-02-15,6.2323,0.0
2013-02-18,,0.0
2013-02-19,6.2438,0.18
2013-02-20,6.2371,-0.11
2013-02-21,6.2403,0.05
2013-02-22,6.2346,-0.09
2013-02-25,6.2337,-0.01
2013-02-26,6.2293,-0.07
2013-02-27,6.2271,-0.04
2013-02-28,6.2213,-0.09
2013-03-01,6.2226,0.02
2013-03-04,6.2246,0.03
2013-03-05,6.2208,-0.06
2013-03-06,6.2173,-0.06
2013-03-07,6.22,0.04
2013-03-08,6.2145,-0.09
2013-03-11,6.2179,0.05
2013-03-12,6.216,-0.03
2013-03-13,6.2137,-0.04
2013-03-14,6.2145,0.01
2013-03-15,6.2133,-0.02
2013-03-18,6.2156,0.04
2013-03-19,6.2154,-0.0
2013-03-20,6.2117,-0.06
2013-03-21,6.2141,0.04
2013-03-22,6.212,-0.03
2013-03-25,6.2105,-0.02
2013-03-26,6.2108,0.0
2013-03-27,6.2138,0.05
2013-03-28,6.2143,0.01
2013-03-29,6.2108,-0.06
2013-04-01,6.2078,-0.05
2013-04-02,6.1992,-0.14
2013-04-03,6.1962,-0.05
2013-04-04,6.2005,0.07
2013-04-05,6.2005,0.0
2013-04-08,6.2031,0.04
2013-04-09,6.2022,-0.01
2013-04-10,6.1938,-0.14
2013-04-11,6.1961,0.04
2013-04-12,6.1914,-0.08
2013-04-15,6.1866,-0.08
2013-04-16,6.1824,-0.07
2013-04-17,6.172,-0.17
2013-04-18,6.1811,0.15
2013-04-19,6.1772,-0.06
2013-04-22,6.1823,0.08
2013-04-23,6.179,-0.05
2013-04-24,6.1782,-0.01
2013-04-25,6.1707,-0.12
2013-04-26,6.1647,-0.1
2013-04-29,6.1647,0.0
2013-04-30,6.1647,0.0
2013-05-01,6.1647,0.0
2013-05-02,6.156,-0.14
2013-05-03,6.1555,-0.01
2013-05-06,6.1665,0.18
2013-05-07,6.1539,-0.2
2013-05-08,6.141,-0.21
2013-05-09,6.1306,-0.17
2013-05-10,6.1415,0.18
2013-05-13,6.1465,0.08
2013-05-14,6.1426,-0.06
2013-05-15,6.1454,0.05
2013-05-16,6.1487,0.05
2013-05-17,6.141,-0.13
2013-05-20,6.1386,-0.04
2013-05-21,6.1353,-0.05
2013-05-22,6.1309,-0.07
2013-05-23,6.1337,0.05
2013-05-24,6.1311,-0.04
2013-05-27,,0.0
